,Uni_Grams,Probabilities
22256,sola,1.1077548600528975e-07
22257,bakhair,1.5666818735033836e-05
22258,plates,6.013526383144301e-07
22259,oey,4.747520828798132e-07
22260,ositive,6.330027771730843e-07
22261,jeno,1.1077548600528975e-07
22262,fx,5.697024994557758e-07
22263,torna,0.0001192102480111211
22264,mardi,5.2539230505366e-06
22265,asleep,7.121281243197199e-07
22266,jud,2.532011108692337e-07
22267,hought,2.6902618029856083e-07
22268,alaikum,1.8515331232312715e-05
22269,assalam,1.0761047211942433e-06
22270,ayari,6.330027771730843e-08
22271,independence,4.114518051625048e-07
22272,miti,1.1077548600528975e-07
22273,imana,1.7407576372259819e-07
22274,minggu,2.6902618029856083e-07
22275,kamu,2.6902618029856083e-07
22276,esok,2.057259025812524e-07
22277,senin,7.912534714663554e-08
22278,lho,4.747520828798132e-08
22279,gazal,2.6902618029856083e-07
22280,ele,1.9464835398072343e-06
22281,photoshop,3.798016663038506e-07
22282,pash,1.2660055543461685e-07
22283,bado,4.43101944021159e-07
22284,traha,9.495041657596264e-08
22285,bit,2.7219119418442625e-06
22286,giye,7.279531937490469e-07
22287,jaw,4.114518051625048e-07
22288,info,1.060279651764916e-06
22289,riwayat,1.2818306237754957e-05
22290,kaim,5.538774300264488e-07
22291,marni,1.044454582335589e-06
22292,latte,1.044454582335589e-06
22293,rahou,4.272768745918319e-07
22294,geri,6.330027771730843e-08
22295,dst,2.215509720105795e-07
22296,mul,9.336790963302994e-07
22297,aaqi,2.532011108692337e-07
22298,moch,1.471731456927421e-06
22299,weed,4.905771523091403e-07
22300,juga,2.3104601366817577e-06
22301,akhirnya,1.7407576372259819e-07
22302,recipe,4.272768745918319e-07
22303,hairi,5.855275688851029e-07
22304,shikwa,5.0481971479553474e-06
22305,lagalo,2.532011108692337e-07
22306,loop,2.2946350672524305e-06
22307,everyday,3.4815152744519637e-07
22308,azaro,3.1650138858654217e-07
22309,talaga,4.747520828798132e-08
22310,nformation,2.057259025812524e-07
22311,nunca,9.969793740476078e-07
22312,chegar,1.899008331519253e-07
22313,ndi,3.4815152744519637e-07
22314,xperience,4.272768745918319e-07
22315,kayak,1.4400813180687668e-06
22316,satu,4.747520828798132e-07
22317,trans,1.8515331232312715e-06
22318,ughal,4.43101944021159e-07
22319,banaty,2.057259025812524e-07
22320,kham,3.1650138858654217e-07
22321,mirip,1.899008331519253e-07
22322,nih,1.471731456927421e-06
22323,laken,2.532011108692337e-07
22324,uthao,1.8673581926605987e-06
22325,forgotten,4.114518051625048e-07
22326,atakna,6.662354229746712e-06
22327,ishare,1.899008331519253e-07
22328,elvin,3.908792149043796e-06
22329,miedo,1.4242562486394395e-07
22330,tener,1.5825069429327106e-08
22331,bonita,1.7407576372259819e-07
22332,shehr,4.573445065075534e-06
22333,jennie,2.4054105532577203e-06
22334,berarti,2.215509720105795e-07
22335,wkwk,1.7407576372259819e-07
22336,iani,8.102435547815478e-06
22337,vibe,1.3609559709221312e-06
22338,hian,2.057259025812524e-07
22339,alash,4.747520828798132e-07
22340,res,1.2501804849168414e-06
22341,xford,1.899008331519253e-07
22342,kkkkkkkkkk,4.747520828798132e-07
22343,viu,5.380523605971217e-07
22344,foi,3.0225882610014774e-06
22345,kq,1.2660055543461685e-07
22346,xq,4.747520828798132e-08
22347,bnani,2.532011108692337e-07
22348,oice,8.545537491836638e-07
22349,tmhn,1.4242562486394395e-07
22350,uban,8.070785408956824e-07
22351,adrak,3.7188913158918702e-06
22352,bith,2.231334789535122e-06
22353,painting,1.3941886167237182e-05
22354,eem,3.956267357331777e-07
22355,aein,3.0067631915721504e-07
22356,ooht,3.165013885865421e-08
22357,hotti,2.373760414399066e-07
22358,mejor,2.6902618029856083e-07
22359,este,2.848512497278879e-07
22360,ario,3.0067631915721504e-07
22361,reyy,5.697024994557758e-07
22362,chahiey,2.848512497278879e-07
22363,designer,1.9939587480952156e-06
22364,usny,4.747520828798132e-07
22365,lx,7.912534714663554e-08
22366,wy,2.231334789535122e-06
22367,palagi,1.5825069429327108e-07
22368,nomer,6.330027771730843e-08
22369,quiero,3.0067631915721504e-07
22370,hacer,6.330027771730843e-08
22371,algo,2.532011108692337e-07
22372,pero,6.646529160317385e-07
22373,estoy,1.5825069429327108e-07
22374,pheri,4.272768745918319e-06
22375,owww,3.798016663038506e-07
22376,akan,5.697024994557758e-07
22377,tinggal,1.4242562486394395e-07
22378,nanti,3.6397659687452345e-07
22379,powered,8.703788186129909e-07
22380,baasi,1.0982598183953013e-05
22381,duaein,2.057259025812524e-07
22382,elugu,2.6902618029856083e-07
22383,aadein,1.4242562486394395e-07
22384,tezaab,1.4559063874980938e-06
22385,jahaan,1.1077548600528976e-06
22386,alse,4.272768745918319e-07
22387,saaal,2.532011108692337e-07
22388,aei,7.912534714663554e-07
22389,isney,3.4815152744519637e-07
22390,ilna,3.1650138858654217e-07
22391,ikin,1.899008331519253e-07
22392,boj,3.798016663038506e-07
22393,headed,2.357935344969739e-06
22394,authority,1.6932824289380004e-06
22395,phelana,4.3471465722361566e-05
22396,subscribe,2.389585483828393e-06
22397,uhez,1.899008331519253e-07
22398,dikhany,9.495041657596264e-08
22399,ucha,3.6397659687452345e-07
22400,intha,9.495041657596264e-08
22401,seneng,6.330027771730843e-08
22402,akl,1.7407576372259819e-07
22403,bonito,7.121281243197199e-07
22404,odio,9.495041657596264e-08
22405,bdl,3.0067631915721504e-07
22406,urhan,3.6397659687452345e-07
22407,exico,1.2660055543461685e-07
22408,hareem,1.2660055543461685e-07
22409,poet,4.747520828798132e-07
22410,heri,2.532011108692337e-07
22411,diamond,4.114518051625048e-07
22412,qo,7.912534714663554e-08
22413,fm,3.1650138858654217e-07
22414,parosi,2.8311049209066195e-05
22415,problema,2.215509720105795e-07
22416,assume,2.6902618029856083e-07
22417,sean,7.912534714663554e-08
22418,hnx,1.2660055543461687e-06
22419,kenal,2.057259025812524e-07
22420,hoomi,3.0067631915721504e-07
22421,laikn,7.912534714663554e-08
22422,abusing,1.5825069429327108e-07
22423,zroor,1.7407576372259819e-07
22424,vou,6.535753674312096e-06
22425,morrer,1.899008331519253e-07
22426,saudades,2.848512497278879e-07
22427,ader,9.495041657596264e-08
22428,nechy,1.5825069429327108e-07
22429,thr,3.3232645801586924e-07
22430,growing,4.905771523091403e-07
22431,winters,3.82966680189716e-06
22432,pkka,3.956267357331777e-07
22433,sochi,3.956267357331777e-07
22434,pilaya,9.811543046182805e-07
22435,kapron,8.498062283548657e-06
22436,tumha,3.798016663038506e-07
22437,karyn,2.6902618029856083e-07
22438,filmein,2.057259025812524e-07
22439,savior,3.1491888164360944e-06
22440,tonight,8.070785408956824e-07
22441,mv,1.4242562486394395e-07
22442,sharef,4.747520828798132e-08
22443,lgati,2.6902618029856083e-07
22444,lany,1.4242562486394395e-07
22445,partiyan,8.070785408956824e-07
22446,mese,2.6902618029856083e-07
22447,awon,2.041433956383197e-06
22448,honor,9.178540269009722e-07
22449,bhagvan,3.798016663038506e-07
22450,ugti,5.380523605971217e-07
22451,jivan,5.064022217384674e-07
22452,asroof,4.747520828798132e-08
22453,adley,7.374482354066432e-06
22454,ift,5.697024994557758e-07
22455,ftab,6.646529160317385e-07
22456,refer,2.532011108692337e-07
22457,nanya,5.064022217384674e-07
22458,btay,3.0067631915721504e-07
22459,aabil,7.754284020370283e-07
22460,eekh,2.532011108692337e-07
22461,pidar,3.085888538718786e-06
22462,tes,9.495041657596264e-08
22463,trop,7.912534714663554e-08
22464,passa,3.3232645801586924e-07
22465,mim,2.500360969833683e-06
22466,hansna,0.00011167751496276139
22467,asmeen,7.912534714663554e-07
22468,lub,3.11753867757744e-06
22469,mulai,1.7407576372259819e-07
22470,ilam,9.811543046182805e-07
22471,smjhy,1.2660055543461685e-07
22472,chamchay,8.387286797543367e-07
22473,sofay,1.3767810403514583e-06
22474,uan,2.057259025812524e-07
22475,kir,7.121281243197199e-07
22476,irene,9.653292351889535e-07
22477,ef,2.6902618029856083e-07
22478,frame,1.460653908326892e-05
22479,bnake,1.1077548600528975e-07
22480,bhulo,2.5636612475509914e-06
22481,pelte,3.1650138858654217e-07
22482,lian,2.927637844425515e-06
22483,jeep,1.0840172559089069e-05
22484,orean,2.3104601366817577e-06
22485,hoond,7.912534714663554e-08
22486,ngga,4.905771523091403e-07
22487,harus,3.798016663038506e-07
22488,tidur,2.6902618029856083e-07
22489,sekarang,4.589270134504861e-07
22490,hoki,1.2185303460581872e-06
22491,jrurat,2.373760414399066e-07
22492,ehchan,1.899008331519253e-07
22493,umeedain,2.057259025812524e-07
22494,daw,9.495041657596264e-08
22495,eemat,6.330027771730843e-08
22496,spring,5.538774300264488e-07
22497,bhaia,5.064022217384674e-07
22498,baca,3.354914719017347e-06
22499,beli,3.0067631915721504e-07
22500,lalchi,1.7407576372259819e-07
22501,bnaty,2.532011108692337e-07
22502,idya,2.8643375667082063e-06
22503,ajaja,2.532011108692337e-07
22504,hace,1.2660055543461685e-07
22505,jajajajaja,4.747520828798132e-08
22506,siksha,1.899008331519253e-07
22507,kharap,3.3232645801586924e-07
22508,sathe,1.2660055543461685e-07
22509,resha,8.782913533276545e-06
22510,walai,4.589270134504861e-07
22511,alary,2.848512497278879e-07
22512,blm,2.057259025812524e-07
22513,nonton,2.215509720105795e-07
22514,nag,1.4242562486394395e-07
22515,levels,2.532011108692337e-07
22516,vodka,2.3421102755404118e-06
22517,huga,4.589270134504861e-07
22518,controversial,2.057259025812524e-07
22519,tweep,2.6902618029856083e-07
22520,haibas,1.899008331519253e-07
22521,huii,2.373760414399066e-07
22522,iba,7.121281243197199e-07
22523,sadqa,2.1363843729591594e-06
22524,ikho,1.899008331519253e-07
22525,kxh,1.2660055543461685e-07
22526,dull,3.956267357331777e-07
22527,gashti,2.658611664126954e-06
22528,chuski,4.7855009954285174e-05
22529,uando,1.7407576372259819e-07
22530,grande,1.6616322900793462e-06
22531,como,1.8831832620899258e-06
22532,taqaza,3.6239408993159077e-06
22533,ource,2.6902618029856083e-07
22534,rita,2.2788099978231033e-06
22535,tsk,1.772407776084636e-06
22536,jackie,2.500360969833683e-06
22537,maangta,3.1650138858654217e-07
22538,hotu,9.969793740476078e-07
22539,hainn,3.6397659687452345e-07
22540,minor,4.589270134504861e-07
22541,akkal,2.532011108692337e-07
22542,canteen,1.1552300683408789e-06
22543,bnya,1.2660055543461685e-07
22544,haqeqat,3.0067631915721504e-07
22545,hawaly,6.171777077437572e-07
22546,jootay,4.3060013917199056e-05
22547,gati,9.495041657596264e-08
22548,universities,2.057259025812524e-07
22549,youthia,1.7407576372259819e-07
22550,bitter,2.373760414399066e-07
22551,semua,4.272768745918319e-07
22552,kalau,6.646529160317385e-07
22553,vening,1.1235799294822246e-06
22554,writes,9.495041657596264e-08
22555,lama,9.811543046182805e-07
22556,arabar,3.1650138858654217e-07
22557,ryy,3.6397659687452345e-07
22558,duayen,1.1852977002566004e-05
22559,saahi,1.6299821512206921e-06
22560,programming,4.1936433987716835e-06
22561,ury,9.495041657596264e-08
22562,storage,2.389585483828393e-06
22563,constantly,1.2660055543461685e-07
22564,udos,3.798016663038506e-07
22565,chaaye,1.1710551377702059e-06
22566,anime,5.697024994557758e-07
22567,youre,2.1838595812471407e-06
22568,santa,1.8531156301742043e-05
22569,gatay,3.560640621598599e-06
22570,nkho,1.4242562486394395e-07
22571,pros,1.7407576372259819e-07
22572,rkhti,1.5825069429327108e-07
22573,milen,4.43101944021159e-07
22574,tall,7.342832215207778e-06
22575,mingle,3.3232645801586924e-07
22576,hgi,9.495041657596264e-08
22577,superhit,2.532011108692337e-07
22578,ourat,1.899008331519253e-07
22579,ongi,1.5825069429327108e-07
22580,dase,2.120559303529832e-06
22581,chan,1.1394049989115516e-06
22582,sus,1.7407576372259819e-07
22583,arbaad,2.532011108692337e-07
22584,akam,1.5825069429327108e-07
22585,decade,4.43101944021159e-07
22586,cheryl,3.3390896495880196e-06
22587,liyae,5.855275688851029e-07
22588,piye,7.675158673223647e-06
22589,process,5.064022217384674e-07
22590,berat,2.532011108692337e-07
22591,kembali,2.848512497278879e-07
22592,seperti,4.43101944021159e-07
22593,bengali,1.7407576372259819e-07
22594,katnay,2.9830255874281596e-05
22595,momos,3.4815152744519637e-07
22596,fehmiya,1.4559063874980938e-06
22597,alau,4.747520828798132e-07
22598,beneran,4.905771523091403e-07
22599,steps,4.43101944021159e-07
22600,umary,2.215509720105795e-07
22601,iyasi,1.4242562486394395e-07
22602,ikhtilaf,1.2660055543461685e-07
22603,salir,6.330027771730843e-08
22604,menos,8.387286797543367e-07
22605,vez,6.013526383144301e-07
22606,con,2.199684650676468e-06
22607,mga,1.5825069429327106e-08
22608,aayga,5.064022217384674e-07
22609,wording,2.532011108692337e-07
22610,lv,2.215509720105795e-07
22611,wiggle,1.2185303460581872e-06
22612,nshaa,1.4242562486394395e-07
22613,havent,5.2855731893952536e-05
22614,dusry,3.798016663038506e-07
22615,paragraph,3.244139233012057e-06
22616,aktu,6.330027771730843e-08
22617,hampir,7.912534714663554e-08
22618,malah,1.91483340094858e-05
22619,kasian,1.1077548600528975e-07
22620,darbar,2.848512497278879e-07
22621,memang,1.5825069429327108e-07
22622,untuk,2.848512497278879e-07
22623,ghume,6.013526383144301e-07
22624,seu,1.0919297906235703e-06
22625,perfil,1.1077548600528975e-07
22626,visto,1.7407576372259819e-07
22627,por,2.009783817524543e-06
22628,pessoas,1.4242562486394395e-07
22629,ltima,1.2660055543461685e-07
22630,indhi,5.380523605971217e-07
22631,esteem,1.2818306237754957e-06
22632,prhi,6.330027771730843e-08
22633,mjha,2.848512497278879e-07
22634,galia,9.495041657596264e-08
22635,agan,9.969793740476078e-07
22636,ren,4.636745342792843e-06
22637,gga,2.6902618029856083e-07
22638,gall,7.912534714663554e-08
22639,gunha,1.1077548600528975e-07
22640,duaen,4.114518051625048e-07
22641,cafe,8.513887352977983e-06
22642,toi,3.1650138858654217e-07
22643,hood,1.1884627141424658e-05
22644,mgar,1.7407576372259819e-07
22645,loh,4.114518051625048e-07
22646,supportive,2.532011108692337e-07
22647,fateh,4.4468445096409176e-06
22648,kesey,1.2660055543461685e-07
22649,ehboob,2.848512497278879e-07
22650,yushmann,2.057259025812524e-07
22651,fasadi,3.956267357331777e-07
22652,drafts,7.121281243197199e-07
22653,duaye,7.43778263178374e-07
22654,choices,2.373760414399066e-07
22655,ctive,5.855275688851029e-07
22656,suck,1.8990083315192528e-06
22657,jbhi,1.3609559709221312e-06
22658,statue,6.804779854610656e-07
22659,zaidi,6.013526383144301e-07
22660,epsi,2.215509720105795e-07
22661,peeny,1.5825069429327108e-07
22662,perfectly,2.373760414399066e-07
22663,jhand,7.121281243197199e-07
22664,arsy,2.057259025812524e-07
22665,wr,2.532011108692337e-07
22666,nolan,1.2960731862618902e-05
22667,gaming,3.6397659687452345e-07
22668,awai,1.1077548600528975e-07
22669,sikka,2.242412338135651e-05
22670,sair,6.304707660643919e-05
22671,jut,6.330027771730843e-08
22672,neki,2.674436733556281e-06
22673,banain,1.4242562486394395e-07
22674,serius,2.057259025812524e-07
22675,arcastic,5.538774300264488e-07
22676,ekdin,1.5825069429327108e-07
22677,smjhdar,2.6902618029856083e-07
22678,compared,1.899008331519253e-07
22679,talian,7.596033326077012e-07
22680,chronology,2.057259025812524e-07
22681,scholarship,1.7407576372259819e-07
22682,shape,7.43778263178374e-07
22683,stad,3.0384133304308046e-06
22684,iwaye,7.912534714663554e-08
22685,graphics,5.095672356243328e-06
22686,osri,1.1077548600528976e-06
22687,llha,6.963030548903927e-07
22688,haka,3.6397659687452345e-07
22689,ackage,1.899008331519253e-07
22690,londay,6.393328049448151e-06
22691,sajawat,4.035392704478412e-06
22692,akn,1.4242562486394395e-07
22693,taaluq,1.2185303460581872e-06
22694,patt,9.732417699036171e-06
22695,angraiz,1.3831110681231892e-05
22696,likhai,7.279531937490469e-07
22697,valley,2.057259025812524e-07
22698,hoom,3.1650138858654217e-07
22699,parai,1.0761047211942433e-06
22700,rural,6.330027771730843e-08
22701,sui,1.5825069429327108e-07
22702,dadu,4.763345898227459e-06
22703,arishta,7.912534714663554e-08
22704,custom,7.43778263178374e-07
22705,wondering,2.848512497278879e-07
22706,chef,1.7249325677966547e-06
22707,aiya,1.899008331519253e-07
22708,label,3.544815552169272e-06
22709,jaaega,3.798016663038506e-07
22710,niye,6.330027771730843e-08
22711,tilawat,5.459648953117852e-06
22712,chezay,1.0919297906235703e-06
22713,meherbani,2.6902618029856083e-07
22714,dhrm,2.057259025812524e-07
22715,tazleel,9.811543046182805e-07
22716,ghtiya,1.899008331519253e-07
22717,haen,7.121281243197199e-07
22718,gu,6.330027771730843e-07
22719,abo,2.057259025812524e-07
22720,misal,9.178540269009722e-07
22721,chhupi,1.3989361375525163e-05
22722,obby,2.848512497278879e-07
22723,bhaat,5.7919754111337216e-06
22724,fotos,9.495041657596264e-08
22725,etweets,2.373760414399066e-07
22726,irish,9.41591631044963e-06
22727,arguments,2.057259025812524e-07
22728,adu,5.064022217384674e-07
22729,leaves,3.956267357331777e-07
22730,aiye,2.5794863169803186e-06
22731,aano,2.057259025812524e-07
22732,favorito,1.7407576372259819e-07
22733,lyi,3.956267357331777e-07
22734,windows,3.0067631915721506e-06
22735,fingers,3.4815152744519637e-07
22736,haqdar,1.899008331519253e-07
22737,bahtar,6.963030548903927e-07
22738,expensive,3.798016663038506e-07
22739,jsa,3.1650138858654217e-07
22740,nawazi,8.830388741564526e-06
22741,kno,1.4242562486394395e-07
22742,beche,1.31348076263415e-06
22743,dki,5.538774300264488e-07
22744,nabz,2.210762199276997e-05
22745,kenapa,4.272768745918319e-07
22746,sebut,1.4242562486394395e-07
22747,nashta,4.5101447873582257e-05
22748,pulao,2.6902618029856083e-07
22749,kartin,2.2946350672524305e-06
22750,zrorat,6.646529160317385e-07
22751,mamo,7.912534714663554e-08
22752,usski,1.7407576372259819e-07
22753,iyaa,2.532011108692337e-07
22754,dhond,6.171777077437572e-07
22755,muskurao,2.532011108692337e-07
22756,alida,2.373760414399066e-07
22757,dps,2.057259025812524e-07
22758,rhn,3.956267357331777e-07
22759,namanya,2.532011108692337e-07
22760,appiness,2.532011108692337e-07
22761,hurting,1.2660055543461685e-07
22762,sakura,2.6269615252683e-06
22763,igar,5.538774300264488e-07
22764,muhtarma,9.495041657596264e-08
22765,hansty,2.215509720105795e-07
22766,hoooo,3.1650138858654217e-07
22767,nkhon,2.6902618029856083e-07
22768,ukriya,1.1394049989115516e-06
22769,anega,3.956267357331777e-07
22770,boll,5.222272911677945e-07
22771,porque,3.798016663038506e-07
22772,soy,5.380523605971217e-07
22773,persona,7.912534714663554e-08
22774,existe,1.2660055543461685e-07
22775,cv,2.532011108692337e-07
22776,ganas,1.4242562486394395e-07
22777,rhyn,1.3767810403514583e-06
22778,hogay,2.500360969833683e-06
22779,moi,5.538774300264488e-07
22780,agaz,1.1235799294822246e-06
22781,syy,2.057259025812524e-07
22782,pichlay,1.5825069429327108e-07
22783,farmaen,1.1568125752838115e-05
22784,darjat,3.6397659687452345e-07
22785,kameez,5.91382844573954e-05
22786,lived,6.488278466024114e-07
22787,gulab,2.057259025812524e-07
22788,ompany,6.171777077437572e-07
22789,rehy,4.905771523091403e-07
22790,alvida,5.064022217384674e-07
22791,jaltay,4.889946453662076e-06
22792,define,2.215509720105795e-07
22793,loksabha,1.899008331519253e-07
22794,lvida,2.373760414399066e-07
22795,nigar,7.121281243197199e-07
22796,rman,2.215509720105795e-07
22797,ghareebo,1.4242562486394395e-07
22798,muafi,7.912534714663554e-08
22799,juram,1.1552300683408789e-06
22800,oel,1.7407576372259819e-07
22801,tomar,3.798016663038506e-07
22802,familia,7.912534714663554e-08
22803,tiempo,9.495041657596264e-08
22804,duri,1.5825069429327108e-07
22805,elated,5.697024994557758e-07
22806,dinn,2.057259025812524e-07
22807,kran,2.373760414399066e-07
22808,chon,3.7980166630385056e-06
22809,zombies,9.653292351889536e-06
22810,maadri,2.500360969833683e-06
22811,sikhi,2.088909164671178e-06
22812,bgt,3.1650138858654217e-07
22813,ekan,1.5825069429327108e-07
22814,deko,3.6397659687452345e-07
22815,khial,2.215509720105795e-07
22816,saadi,8.545537491836638e-07
22817,helped,1.5825069429327108e-07
22818,kamao,3.3232645801586924e-07
22819,verified,4.905771523091403e-07
22820,database,1.8198829843726172e-06
22821,onde,2.373760414399066e-07
22822,eeno,2.848512497278879e-07
22823,roots,1.899008331519253e-07
22824,lt,3.4815152744519637e-07
22825,ateen,1.0761047211942433e-06
22826,achieve,3.1650138858654217e-07
22827,karwani,2.057259025812524e-07
22828,bags,4.272768745918319e-07
22829,haatho,2.373760414399066e-07
22830,classy,2.848512497278879e-07
22831,osts,9.495041657596264e-08
22832,puts,6.171777077437572e-07
22833,ontent,6.013526383144301e-07
22834,amon,4.747520828798132e-08
22835,mayar,2.215509720105795e-07
22836,oal,1.899008331519253e-07
22837,hafa,3.956267357331777e-07
22838,texting,1.0919297906235703e-06
22839,spent,2.215509720105795e-07
22840,jhuggi,1.1394049989115516e-06
22841,entrance,3.956267357331777e-07
22842,ewal,3.3232645801586924e-07
22843,ocean,5.064022217384674e-07
22844,tation,3.3232645801586924e-07
22845,sabzian,7.469432770642395e-06
22846,pps,3.0067631915721504e-07
22847,moulana,4.114518051625048e-07
22848,ayk,1.2660055543461685e-07
22849,moj,2.215509720105795e-07
22850,ahon,3.165013885865421e-08
22851,jah,9.495041657596264e-08
22852,munda,2.532011108692337e-07
22853,dressed,6.171777077437572e-07
22854,fffff,3.956267357331777e-07
22855,brabr,1.2660055543461685e-07
22856,muskurana,1.4954690610714116e-05
22857,banaiye,3.956267357331777e-07
22858,nth,4.114518051625048e-07
22859,taky,6.646529160317385e-07
22860,arri,1.6458072206500191e-06
22861,adgi,3.165013885865421e-08
22862,qy,3.165013885865421e-08
22863,mayus,2.215509720105795e-07
22864,behne,3.1650138858654217e-07
22865,mutabik,9.969793740476078e-07
22866,ninstall,1.0761047211942433e-06
22867,plzzzzz,1.7407576372259819e-07
22868,handna,4.589270134504861e-07
22869,hong,4.272768745918319e-07
22870,tawaif,2.6902618029856084e-06
22871,epression,3.1650138858654217e-07
22872,existence,4.905771523091403e-07
22873,skating,7.912534714663554e-07
22874,parao,2.949792941626573e-05
22875,mnh,1.5983320123620379e-06
22876,charan,7.912534714663554e-07
22877,aten,2.057259025812524e-07
22878,rkhne,7.453607701213068e-06
22879,mangy,1.899008331519253e-07
22880,tama,2.4054105532577203e-06
22881,hamaisha,1.1394049989115516e-06
22882,subscribers,4.905771523091403e-07
22883,taali,8.956989296999142e-06
22884,ovely,4.1936433987716835e-06
22885,depends,3.3232645801586924e-07
22886,ahl,3.1650138858654217e-07
22887,shaal,2.6902618029856084e-06
22888,ikes,2.215509720105795e-07
22889,parah,3.4182149967346553e-06
22890,ruku,3.516330427196483e-05
22891,indage,1.2660055543461685e-07
22892,facing,4.589270134504861e-07
22893,tuition,1.5825069429327108e-07
22894,ndori,3.1650138858654217e-07
22895,kerdia,1.5825069429327108e-07
22896,saary,2.532011108692337e-07
22897,thea,6.646529160317385e-07
22898,jrur,3.798016663038506e-07
22899,gin,9.178540269009722e-07
22900,aaman,1.4242562486394395e-07
22901,basar,8.86203888042318e-07
22902,madarse,3.0067631915721504e-07
22903,tumharey,3.0067631915721504e-07
22904,underestimate,2.532011108692337e-07
22905,khlaq,9.495041657596264e-08
22906,adliya,3.6555910381745617e-06
22907,ehmiyat,1.2660055543461685e-07
22908,ahafat,4.747520828798132e-08
22909,hrr,6.804779854610656e-07
22910,rhty,3.3232645801586924e-07
22911,peso,5.855275688851029e-07
22912,adek,2.215509720105795e-07
22913,lina,4.905771523091403e-07
22914,liga,3.165013885865421e-08
22915,logh,3.3232645801586924e-07
22916,tareh,1.5825069429327108e-07
22917,abina,6.013526383144301e-07
22918,ruin,6.330027771730843e-07
22919,lagaty,2.6902618029856083e-07
22920,mahnat,1.7407576372259819e-07
22921,similar,3.6397659687452345e-07
22922,offence,4.747520828798132e-08
22923,xchange,7.912534714663554e-08
22924,rshad,1.5825069429327108e-06
22925,hail,9.020289574716451e-07
22926,genre,2.532011108692337e-07
22927,edge,3.1650138858654217e-07
22928,sayang,2.6902618029856083e-07
22929,buna,6.646529160317385e-07
22930,sekali,2.057259025812524e-07
22931,vd,1.4242562486394395e-07
22932,nayee,6.330027771730843e-07
22933,qoom,8.229036103250096e-07
22934,munasbat,9.336790963302994e-07
22935,khne,2.057259025812524e-07
22936,duk,1.1077548600528975e-07
22937,angla,7.43778263178374e-07
22938,cultural,1.4242562486394395e-07
22939,vdeo,2.057259025812524e-07
22940,gah,4.272768745918319e-07
22941,expire,2.057259025812524e-07
22942,bbasi,3.956267357331777e-07
22943,atafat,1.2501804849168414e-06
22944,nila,2.215509720105795e-07
22945,bharmaar,9.811543046182805e-07
22946,kaga,7.912534714663554e-08
22947,bored,4.272768745918319e-07
22948,anaya,3.2599643024413842e-06
22949,bidesh,2.373760414399066e-07
22950,thinkin,1.2660055543461687e-06
22951,nios,9.495041657596264e-08
22952,cum,4.905771523091403e-07
22953,chamchi,7.121281243197199e-07
22954,bhaal,2.8738326083658026e-05
22955,performances,1.4242562486394395e-07
22956,phatnay,8.323986519826058e-06
22957,inema,2.057259025812524e-07
22958,tukki,1.0919297906235703e-06
22959,royal,2.009783817524543e-06
22960,kini,7.754284020370283e-07
22961,aiki,2.149044428502621e-05
22962,shagirdi,1.3767810403514583e-06
22963,lassic,1.7407576372259819e-07
22964,maj,2.532011108692337e-07
22965,ypocrite,2.532011108692337e-07
22966,budhe,3.1650138858654217e-07
22967,joint,7.596033326077012e-07
22968,khareedi,2.6902618029856083e-07
22969,sewa,7.754284020370283e-07
22970,sedih,1.5825069429327108e-07
22971,ibu,1.2660055543461685e-07
22972,siapa,6.488278466024114e-07
22973,yg,2.4212356226870475e-06
22974,ngomong,1.4242562486394395e-07
22975,begini,7.912534714663554e-08
22976,amany,1.1077548600528975e-07
22977,daani,7.200406590343834e-06
22978,pratha,1.2660055543461685e-07
22979,khilana,1.3182282834629481e-05
22980,muqam,1.060279651764916e-06
22981,facilities,3.6397659687452345e-07
22982,jld,3.956267357331777e-07
22983,lif,2.373760414399066e-07
22984,izq,6.330027771730843e-08
22985,dating,2.120559303529832e-06
22986,jayi,1.329305832063477e-06
22987,jugat,2.326285206111085e-06
22988,alikum,1.5350317346447293e-06
22989,rj,1.899008331519253e-07
22990,gherat,2.215509720105795e-07
22991,smja,4.114518051625048e-07
22992,zamir,2.057259025812524e-07
22993,spoil,2.532011108692337e-07
22994,hikwa,7.912534714663554e-08
22995,bti,4.826646175944768e-06
22996,istrict,2.057259025812524e-07
22997,parey,9.495041657596264e-08
22998,colonel,2.4244006365729128e-05
22999,naiki,2.532011108692337e-07
23000,leker,1.7091074983673277e-06
23001,nasib,6.963030548903927e-07
23002,khirat,7.912534714663554e-08
23003,sny,1.2660055543461685e-07
23004,socks,6.646529160317385e-07
23005,heema,4.905771523091403e-07
23006,kasih,4.747520828798132e-07
23007,tep,2.6902618029856083e-07
23008,thaknay,2.468710830975029e-06
23009,promised,1.899008331519253e-07
23010,atu,2.532011108692337e-07
23011,ens,5.064022217384674e-07
23012,length,2.3421102755404118e-06
23013,puchenge,1.2660055543461685e-07
23014,managed,2.215509720105795e-07
23015,aasmani,1.231190401601649e-05
23016,pyri,3.3232645801586924e-07
23017,jhaant,1.4242562486394395e-07
23018,ufi,3.798016663038506e-07
23019,heera,1.5888369707044416e-05
23020,naked,1.044454582335589e-06
23021,hf,2.373760414399066e-07
23022,mornay,3.370739788446674e-06
23023,beto,1.2660055543461685e-07
23024,dhundo,8.387286797543367e-07
23025,shakhas,5.855275688851029e-07
23026,easier,3.008345698515083e-05
